strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/England/MILK-9937B9/2020	betacoronavirus	EPI_ISL_552025	?	2020-08-27	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29782	Human	unknown	unknown	?	B.1.367	GH	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9A6B8A/2020	betacoronavirus	EPI_ISL_550237	?	2020-09-02	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29782	Human	unknown	unknown	?	B.1.36.16	GH	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9717A2/2020	betacoronavirus	EPI_ISL_553096	?	2020-08-18	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29494	Human	unknown	unknown	?	B.1.367	GH	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9AA9E6/2020	betacoronavirus	EPI_ISL_550977	?	2020-09-01	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-994703/2020	betacoronavirus	EPI_ISL_552376	?	2020-08-25	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-991E7A/2020	betacoronavirus	EPI_ISL_552174	?	2020-08-27	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9A9871/2020	betacoronavirus	EPI_ISL_550856	?	2020-08-30	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9750FE/2020	betacoronavirus	EPI_ISL_552448	?	2020-08-17	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-991D22/2020	betacoronavirus	EPI_ISL_552368	?	2020-08-27	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-974F89/2020	betacoronavirus	EPI_ISL_552683	?	2020-08-20	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-995887/2020	betacoronavirus	EPI_ISL_551640	?	2020-08-23	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-99CA5D/2020	betacoronavirus	EPI_ISL_550595	?	2020-08-31	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29488	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-993FDF/2020	betacoronavirus	EPI_ISL_551613	?	2020-08-25	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-993F57/2020	betacoronavirus	EPI_ISL_551599	?	2020-08-25	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-99CE33/2020	betacoronavirus	EPI_ISL_549939	?	2020-08-30	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29776	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-999D0C/2020	betacoronavirus	EPI_ISL_550391	?	2020-08-29	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29785	Human	unknown	unknown	?	B.1.1.70	GR	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-99DB59/2020	betacoronavirus	EPI_ISL_550605	?	2020-08-30	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29782	Human	unknown	unknown	?	B.1.1.198	GR	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9A97CF/2020	betacoronavirus	EPI_ISL_551110	?	2020-08-31	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29785	Human	unknown	unknown	?	B.1.258	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-99A80A/2020	betacoronavirus	EPI_ISL_550263	?	2020-08-29	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29782	Human	unknown	unknown	?	B.1.1.198	GR	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-99D737/2020	betacoronavirus	EPI_ISL_549927	?	2020-08-31	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29493	Human	unknown	unknown	?	B.1	GH	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9A52FF/2020	betacoronavirus	EPI_ISL_550202	?	2020-09-02	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29778	Human	unknown	unknown	?	B.1.1	GR	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9A8B4C/2020	betacoronavirus	EPI_ISL_550209	?	2020-08-31	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29772	Human	unknown	unknown	?	B.1.1.1	GR	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-977496/2020	betacoronavirus	EPI_ISL_550429	?	2020-07-24	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29777	Human	unknown	unknown	?	B.1	GR	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-975155/2020	betacoronavirus	EPI_ISL_552570	?	2020-08-21	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29778	Human	unknown	unknown	?	B.1.1	GR	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-97543E/2020	betacoronavirus	EPI_ISL_552615	?	2020-08-21	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29778	Human	unknown	unknown	?	B.1.1	GR	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-9750A3/2020	betacoronavirus	EPI_ISL_552653	?	2020-08-20	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29781	Human	unknown	unknown	?	B.1.110.3	GH	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/ALDP-903BA9/2020	betacoronavirus	EPI_ISL_552869	?	2020-06-23	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29765	Human	unknown	unknown	?	B.1.1.37	GR	Lighthouse Lab in Alderley Park	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Alderley Park and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/MILK-93AF43/2020	betacoronavirus	EPI_ISL_552916	?	2020-06-21	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29765	Human	unknown	unknown	?	B.1	G	Lighthouse Lab in Milton Keynes	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	The Lighthouse Lab in Milton Keynes and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team (http://www.sanger.ac.uk/covid-team)	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/QEUH-9B837E/2020	betacoronavirus	EPI_ISL_549786	?	2020-09-09	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29782	Human	unknown	unknown	?	AD.2	GR	Lighthouse Lab in Glasgow	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	Harper VanSteenhouse, Yumi Kasai, David Gray, Carol Clugston, Anna Dominiczak and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/QEUH-9B8D9E/2020	betacoronavirus	EPI_ISL_549787	?	2020-09-07	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29782	Human	unknown	unknown	?	B.1.1.37	GR	Lighthouse Lab in Glasgow	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	Harper VanSteenhouse, Yumi Kasai, David Gray, Carol Clugston, Anna Dominiczak and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team	https://www.gisaid.org/	?	?	2020-09-28	?
hCoV-19/England/QEUH-9B9F00/2020	betacoronavirus	EPI_ISL_549792	?	2020-09-07	Europe	United Kingdom	England		Europe	United Kingdom	England	genome	29782	Human	unknown	unknown	?	AD.2	GR	Lighthouse Lab in Glasgow	Wellcome Sanger Institute for the COVID-19 Genomics UK (COG-UK) consortium	Harper VanSteenhouse, Yumi Kasai, David Gray, Carol Clugston, Anna Dominiczak and Alex Alderton, Roberto Amato, Sonia Goncalves, Ewan Harrison, David K. Jackson, Ian Johnston, Dominic Kwiatkowski, Cordelia Langford, John Sillitoe on behalf of the Wellcome Sanger Institute COVID-19 Surveillance Team	https://www.gisaid.org/	?	?	2020-09-28	?
